seqnames	start	end	width	strand	Conc	Conc_Cph_NanoDam	Conc_control	Fold	p.value	FDR
3R	11222491	11222891	401	*	12.7386443070168	12.7578415931914	12.7191881223783	0.0106074571487341	0.917592937466907	0.980633220583491
X	6529146	6529546	401	*	10.167134846335	10.1447702565059	10.1891580271315	-0.0112687951724223	0.917621103435794	0.980633220583491
X	3446150	3446550	401	*	12.8431783919221	12.8269370156713	12.8592389617829	-0.00941727052565048	0.917670285615198	0.980633645311379
3L	262489	262889	401	*	12.8782495753353	12.8950951196564	12.8612050088418	0.00977554145027	0.917726547761068	0.980633645311379
3R	10131716	10132116	401	*	12.2260028289228	12.2000303679109	12.2515159713275	-0.0117604357334977	0.917735860480912	0.980633645311379
2L	7158403	7158803	401	*	9.52863692728256	9.5451835091408	9.51189836510083	0.00977848974652105	0.917802212688151	0.98066381132259
3L	23752942	23753342	401	*	10.2672358884605	10.287946784986	10.2462233368011	0.0110409098615994	0.917866798986797	0.980692088048152
3L	14878993	14879393	401	*	9.78703628229329	9.76781368747882	9.80600611767302	-0.010411367228085	0.917918918388689	0.980707042758909
3L	10358563	10358963	401	*	10.9628245595218	10.9896868407696	10.9354526108754	0.0118219196008752	0.917962114506554	0.980712399264864
3L	11035392	11035792	401	*	10.8125938266161	10.7833724711022	10.841235043431	-0.0118954263696	0.918025521798431	0.980712399264864
3L	10554249	10554649	401	*	8.42328597927532	8.38016904562426	8.46515161029584	-0.0112967977645777	0.918056365291568	0.980712399264864
2L	2967056	2967456	401	*	8.51172887407062	8.49360020661259	8.52963256379878	-0.0101382073878682	0.918076423677219	0.980712399264864
3L	22089415	22089815	401	*	8.54929989419174	8.56730667254864	8.53106552332091	0.0100886336517177	0.918206403275526	0.980778139893957
2R	15146583	15146983	401	*	9.95652918587381	9.98459984501433	9.92790149705795	0.0118422516500699	0.918214216567777	0.980778139893957
3R	31196711	31197111	401	*	13.316532499935	13.336386337359	13.2964016243881	0.0107424792906935	0.918316805351968	0.980834114025425
2L	21704370	21704770	401	*	9.43668778568239	9.41902005881528	9.45414176266016	-0.010018808883574	0.918342875429208	0.980834114025425
2L	10408973	10409373	401	*	12.5325602962947	12.5526730347922	12.5121631953476	0.010808459431174	0.918434308377706	0.980891044256923
X	13781303	13781703	401	*	11.3704561662362	11.383883571064	11.3569026153165	0.00812472099245319	0.918518724655389	0.980940476243768
2L	200753	201153	401	*	10.8886902560939	10.9020083893407	10.875248031045	0.00805840235467731	0.918649066559084	0.980944233787085
2R	14254666	14255066	401	*	9.90665818361235	9.88671723993441	9.92632725691497	-0.0106225685246733	0.918720325150242	0.980944233787085
3L	6309376	6309776	401	*	10.8998425388054	10.9189442578531	10.8804845097993	0.0105137776119649	0.918769310116852	0.980944233787085
3L	15131718	15132118	401	*	9.82303468555126	9.83808843216645	9.80782220341351	0.00884872466278442	0.918806372235927	0.980944233787085
3R	30054878	30055278	401	*	10.8796235440297	10.8972327822866	10.8617967124061	0.01003673099383	0.918838631008891	0.980944233787085
3L	22672273	22672673	401	*	10.5310411149942	10.5006603284923	10.5607953044887	-0.011793700845304	0.918839962015335	0.980944233787085
X	15621903	15622303	401	*	10.9841077928566	11.0052808530929	10.9626193616489	0.0109672685371557	0.918990987972128	0.980944233787085
X	12653914	12654314	401	*	13.487756306596	13.5069031026407	13.4683519812919	0.0105022157162662	0.918996439034559	0.980944233787085
2R	23932758	23933158	401	*	13.3985068884058	13.4133479934059	13.3835115236631	0.00883811131586891	0.919004158605422	0.980944233787085
3R	21184178	21184578	401	*	8.50914799395065	8.47569197659215	8.54184571966613	-0.0117051279603953	0.919020429501501	0.980944233787085
3R	25877840	25878240	401	*	9.95195298778972	9.93557282012766	9.96814926314174	-0.00955085188158347	0.919042207085585	0.980944233787085
2L	1936375	1936775	401	*	11.0782319627273	11.0909199889139	11.065431358726	0.00766457857027676	0.919050055671501	0.980944233787085
2R	9679130	9679530	401	*	8.2850270627955	8.30792227414334	8.26176264302057	0.0112417292509851	0.919077850453283	0.980944233787085
3R	27221881	27222281	401	*	8.80131106463489	8.82298617593544	8.7793053319623	0.0111892502648012	0.9190921632816	0.980944233787085
3L	12290604	12291004	401	*	8.9717397341189	8.94572049469109	8.99729801355215	-0.0116015507197524	0.919110703662951	0.980944233787085
2L	11803519	11803919	401	*	10.9122809072765	10.9261793099556	10.8982473089264	0.00836770564862785	0.919132354177022	0.980944233787085
X	17935892	17936292	401	*	8.89291561642039	8.87433914425082	8.91125593126902	-0.0101364086921588	0.919261929453562	0.981014459190901
2R	14156057	14156457	401	*	9.20129153893853	9.18230152592386	9.22003483282191	-0.0102540093864582	0.919274423838906	0.981014459190901
3R	15034257	15034657	401	*	10.1840094637991	10.1618483798823	10.205835277242	-0.0110662624658555	0.91938400748434	0.981058866442893
3L	23796459	23796859	401	*	5.08043683015334	5.0360433882024	5.12350491448493	-0.0109237573555976	0.919434604624261	0.981058866442893
3L	4202779	4203179	401	*	10.0407660015567	10.0230822438488	10.0582356236527	-0.00984074728597792	0.919454225884217	0.981058866442893
2R	12931438	12931838	401	*	11.5198296871852	11.5406204273304	11.4987349444591	0.010894848126189	0.919468581921794	0.981058866442893
3R	25264349	25264749	401	*	9.92161302669132	9.93634279289554	9.90673131846155	0.00873164918862652	0.91957621961044	0.981133020176623
3R	25210606	25211006	401	*	9.52336517486278	9.50206402213091	9.5443563902365	-0.010847489615535	0.919694697195717	0.981190803990542
2L	21129727	21130127	401	*	8.9355176809804	8.9031695019497	8.96715642545951	-0.0116272977657638	0.919740182305154	0.981190803990542
3L	11304355	11304755	401	*	8.94956672073961	8.97707452255616	8.92152421724953	0.0116183022188026	0.919744802621105	0.981190803990542
3R	31170956	31171356	401	*	8.25010396992088	8.22573887698162	8.27406439546713	-0.0114076272873321	0.919848384549197	0.981245011741701
3R	4815054	4815454	401	*	13.2970008509095	13.3204389185951	13.2731757106133	0.0112937019871798	0.919913856843852	0.981245011741701
2R	24028605	24029005	401	*	11.0117392548392	11.0265444675807	10.996780531453	0.00878812062065964	0.919944167267975	0.981245011741701
3R	7698266	7698666	401	*	5.30551003351829	5.26518093162937	5.34474236520357	-0.0111938026027043	0.919948929543915	0.981245011741701
2L	571565	571965	401	*	10.6142212556751	10.6327805879406	10.5954200548243	0.0103142548131512	0.919986333846378	0.981245011741701
X	760251	760651	401	*	11.8200142672275	11.8359829371311	11.8038668657284	0.00931900645658813	0.920126681241288	0.981318004144663
3R	31366028	31366428	401	*	8.95751065708052	8.99533204063918	8.91867100156182	0.0112623039157847	0.920197133562908	0.981318004144663
X	20391324	20391724	401	*	11.6599943208498	11.6422010813631	11.677570781269	-0.00993193062112721	0.920199301249984	0.981318004144663
2R	6560334	6560734	401	*	8.18826896010225	8.14847851176168	8.22699135425752	-0.011153191031583	0.920207355256821	0.981318004144663
3R	22175486	22175886	401	*	10.1574647772413	10.174693259269	10.1400280657014	0.0097481694085465	0.920295409477235	0.981371224042525
2R	9231329	9231729	401	*	9.55356597089356	9.57207293751635	9.53481850749962	0.0102292137691997	0.920397807321262	0.981382673283737
3R	5684965	5685365	401	*	9.4495645807921	9.42531992053944	9.47340853136971	-0.011312043278959	0.920422416165546	0.981382673283737
3L	17585991	17586391	401	*	13.0202049753087	13.0044249527433	13.035814263696	-0.00914479389193337	0.920423071084878	0.981382673283737
2L	11019455	11019855	401	*	9.23035366983078	9.25171656845662	9.2086696766376	0.0108428418196196	0.920478461280701	0.981382673283737
3R	9018772	9019172	401	*	11.2942950259566	11.3116269873361	11.2767523108463	0.00985750461785004	0.920505912493716	0.981382673283737
3L	21996937	21997337	401	*	10.8097088515606	10.7834129456908	10.8355340308193	-0.0114491578582407	0.920544676121003	0.981382673283737
3L	2497129	2497529	401	*	12.992808138925	12.972061283015	13.0132608668344	-0.0107066167709291	0.920600950930624	0.981382673283737
2L	21120657	21121057	401	*	10.4520054829207	10.4366315604911	10.467217300754	-0.0088988011499204	0.920622003000677	0.981382673283737
3R	6648315	6648715	401	*	10.9683922117533	10.9810620867982	10.9556100821918	0.00767979342654962	0.920663386972263	0.981382673283737
3R	29104767	29105167	401	*	9.66026654322443	9.67902089852474	9.6412651755796	0.0103697190049757	0.92068763603614	0.981382673283737
3R	5455074	5455474	401	*	9.22576548030309	9.19811109320612	9.25289972731938	-0.0114880015074703	0.920744763382608	0.981402901927392
3R	9546674	9547074	401	*	10.621685974915	10.6428994457796	10.6001559190819	0.010815387794418	0.920856204208738	0.981481018116911
2L	15642352	15642752	401	*	8.64407913145337	8.66996079755838	8.61772465835743	0.0114161340834394	0.920918144706669	0.981506370824007
3R	20982782	20983182	401	*	10.5143020531759	10.497391855623	10.5310163361265	-0.0095594453896122	0.921004747876548	0.981558005597986
3R	7917230	7917630	401	*	10.4932979451705	10.5065508342385	10.4799221827659	0.00804673101519298	0.921047907586365	0.981563338276616
3R	3793065	3793465	401	*	9.58553668835242	9.60090515969091	9.57000273828033	0.00915394113260578	0.921152387232504	0.981634016634472
4	1195496	1195896	401	*	8.45629988322071	8.43446780310193	8.47780650091385	-0.0109705538361581	0.921241863537374	0.981643454790189
2L	13786385	13786785	401	*	11.2860429662631	11.2678109972514	11.3040474023412	-0.00997741799620597	0.921287283461201	0.981643454790189
3L	13117292	13117692	401	*	8.40684085079913	8.38682275296397	8.42658498480308	-0.0105177859815382	0.921287830441531	0.981643454790189
2L	1064699	1065099	401	*	11.3848272599597	11.4095274576045	11.3596967961588	0.0112558345670429	0.9213349761262	0.981643454790189
X	6998606	6999006	401	*	13.9025703390747	13.8799318575274	13.9248590633601	-0.010963215933541	0.921555337680566	0.981643454790189
2R	514141	514541	401	*	4.84502427715358	4.88830270702742	4.80040730965911	0.0103860930851935	0.921570375444877	0.981643454790189
3L	26005738	26006138	401	*	7.37623659996804	7.39939556201765	7.35269980361934	0.0111229675059344	0.921600099156955	0.981643454790189
3R	15807143	15807543	401	*	9.61893587795144	9.64956302329124	9.58764441695894	0.0113623187860526	0.921693097915563	0.981643454790189
X	6760997	6761397	401	*	10.6034643695907	10.615671219873	10.5911533534026	0.00738899094805796	0.921706945402092	0.981643454790189
2L	12928793	12929193	401	*	9.38692176705445	9.4024062449308	9.37126928915534	0.00920067358238652	0.921714660190758	0.981643454790189
2R	9706192	9706592	401	*	9.06184771735716	9.04651013832992	9.07702395328653	-0.00897690427419008	0.921751298624994	0.981643454790189
3R	31001679	31002079	401	*	8.12469211573462	8.08537813712745	8.16296313203024	-0.0109086724060661	0.921798793411946	0.981643454790189
3L	16083882	16084282	401	*	11.1408192398542	11.1544559837281	11.1270523667932	0.00822134678671184	0.921806889645291	0.981643454790189
X	16380964	16381364	401	*	10.863816476692	10.8484507800365	10.87902024126	-0.00887879349931568	0.921810333936241	0.981643454790189
3R	20617875	20618275	401	*	9.34425680167366	9.35859775927618	9.32977185680983	0.00858910965064014	0.921827846876173	0.981643454790189
2R	17457994	17458394	401	*	10.465599118545	10.4518346789406	10.479233474745	-0.00824263968937202	0.921844135227191	0.981643454790189
3R	30125634	30126034	401	*	9.99719682854279	10.0122855837699	9.98194859471435	0.00893867995077927	0.921889181610729	0.981643454790189
2R	7991741	7992141	401	*	11.3581666409469	11.3754315722795	11.3406925927337	0.00976713038923992	0.921927995565627	0.981643454790189
2R	11018857	11019257	401	*	5.9648544569622	5.91681606145815	6.0113446969813	-0.010129683699741	0.921957532066557	0.981643454790189
3R	17621618	17622018	401	*	9.84478263091099	9.86325552487124	9.82607013065325	0.0100563959441625	0.921962881616135	0.981643454790189
3L	348225	348625	401	*	10.0872644611865	10.0633561866018	10.1107829792186	-0.0110919816134441	0.922082460015786	0.981643454790189
2R	17727231	17727631	401	*	11.0134396612736	11.0255342047227	11.0012428678583	0.00731989020598614	0.922166619802942	0.981643454790189
2L	4358966	4359366	401	*	8.16551744537633	8.13764883780666	8.19285789999389	-0.0112994523799908	0.9221666595377	0.981643454790189
2R	15613998	15614398	401	*	8.14640304379019	8.18255919266718	8.10931742250678	0.0110330639561917	0.922240914748074	0.981643454790189
3R	16211119	16211519	401	*	11.4111313611468	11.426728634397	11.395363617898	0.00912735346750397	0.922260649173163	0.981643454790189
3R	22604495	22604895	401	*	10.8060609384511	10.8204182176123	10.7915593424441	0.0084832600715093	0.922277191645177	0.981643454790189
2L	13901209	13901609	401	*	11.5377314923138	11.5516508311993	11.5236765481496	0.00835221673867665	0.922298985978081	0.981643454790189
X	899820	900220	401	*	10.5253980499066	10.5109212955334	10.5397309790001	-0.00860212298461659	0.922339332949082	0.981643454790189
3R	28634595	28634995	401	*	10.8590937911776	10.8361420889477	10.881686067507	-0.0109471137356291	0.922345237718519	0.981643454790189
3R	29482188	29482588	401	*	11.3553880572084	11.3374597765319	11.3730962761629	-0.00983357506463066	0.922360144787188	0.981643454790189
3L	2512251	2512651	401	*	8.69118993921701	8.67498238020375	8.70721743982822	-0.0093245362626489	0.922368792320469	0.981643454790189
3L	3733997	3734397	401	*	8.79470614286669	8.76632439074774	8.82254030369473	-0.011270563188973	0.922413182779877	0.981643454790189
2L	3619159	3619559	401	*	12.9928551836989	13.0117536248146	12.9737058947302	0.0102115685758259	0.922438553444	0.981643454790189
X	5307698	5308098	401	*	11.2230107604057	11.2091764703241	11.2367136497548	-0.00814858349471566	0.922478457925598	0.981643454790189
3L	21238962	21239362	401	*	8.60334070209668	8.63104223721165	8.57509683265019	0.0112431813068263	0.922496813199332	0.981643454790189
3L	18623249	18623649	401	*	10.2081810559167	10.1924770516208	10.2237159582548	-0.0089830676979819	0.922568681694556	0.98164454054107
2L	103372	103772	401	*	11.9470165843639	11.9606329422927	11.9332704878783	0.0081276663665252	0.922574151862447	0.98164454054107
2L	5073767	5074167	401	*	10.2361985390201	10.2193714346567	10.2528316383944	-0.00941886943684342	0.922633458787117	0.981667041413624
2R	16015987	16016387	401	*	9.405810129491	9.38499941050638	9.42632491979933	-0.0105089205433233	0.922796949280396	0.981800385468306
3L	21178118	21178518	401	*	9.85670403548347	9.87077254274091	9.84249698642295	0.00846373784009354	0.922953916938678	0.981844008963097
X	19406741	19407141	401	*	8.99208533591351	8.96107382471521	9.02244424139836	-0.0111537491975501	0.922992854153273	0.981844008963097
3L	502104	502504	401	*	9.28221758021997	9.26645600704597	9.29780881606313	-0.00920365711775925	0.923018604178573	0.981844008963097
X	13683914	13684314	401	*	9.63828107130202	9.65515714073757	9.62120525347612	0.00960862213875476	0.92310520827293	0.981844008963097
3L	3374325	3374725	401	*	11.4038315148225	11.4217149999619	11.3857235626382	0.00989988108584641	0.923131124602129	0.981844008963097
2R	21283914	21284314	401	*	12.5448904034342	12.5284950973251	12.56110147908	-0.00928274687258014	0.923154855943187	0.981844008963097
2R	6880760	6881160	401	*	12.9951484071524	13.0116080404629	12.9784988174474	0.00940596113023887	0.92316493220353	0.981844008963097
2R	22854390	22854790	401	*	9.86155168965223	9.83860438983478	9.88413970036392	-0.0108430035892078	0.923196822208057	0.981844008963097
3L	24923865	24924265	401	*	8.56194230503533	8.5820817615804	8.54151772466884	0.0105451925335597	0.923213079552146	0.981844008963097
X	21389550	21389950	401	*	10.1502854226984	10.137817592289	10.1626464281268	-0.00747677902754859	0.923250016314924	0.981844008963097
3R	8221325	8221725	401	*	8.91681167584153	8.93340257810059	8.90002775742407	0.00946061142220058	0.923317017782642	0.981844008963097
3L	467776	468176	401	*	9.86211869115131	9.87537772921708	9.84873666517244	0.00804830180597109	0.92332479585689	0.981844008963097
3R	17613515	17613915	401	*	9.03671320441573	9.05135340965927	9.02192290865643	0.00854990361504666	0.923334121082031	0.981844008963097
3L	6187569	6187969	401	*	10.151167219585	10.136997009619	10.1651996018189	-0.00831563626172056	0.923446789928145	0.981857073941347
2R	21186110	21186510	401	*	10.7501546469185	10.762597285421	10.7376037616274	0.00747690185013633	0.923455002325341	0.981857073941347
