gene_id	gene_short_name	Ctrl_1	Ctrl_2	Ctrl_3	ScOE_1	ScOE_2	ScOE_3	ScOE_4
FBgn0262535	CG43089	0.163834	0	0	0	0	0	0
FBgn0262536	CG43090	0	0	0.153971	0	0	0	0
FBgn0262537	CG43091	0	0	0	0	0	0	0
FBgn0262538	CG43092	0	0	0	0	0	0.0558247	0
FBgn0262539	CG43093	0	0	0	0	0.309985	0.107016	0.499347
FBgn0262540	CG43094	0	0	0.609013	0	0	0	0
FBgn0262541	CG43095	0.137814	0	0	0	0.160105	0	0.096716
FBgn0262542	CR43096	0	0	0	0	0	0	0
FBgn0262543	CR43097	0	0	0	0	0	0	0
FBgn0262544	CG43098	0	0	0	0	0	0	0
FBgn0262546	CR43100	0.221818	0	0.148961	0	0	0	0
FBgn0262547	CG43101	0	0	0	0	0	0.290987	0.169722
FBgn0262559	Mdh2	368.381	306.7	240.846	211.836	226.966	240.923	160.634
FBgn0262560	wcd	15.7399	11.6082	8.63223	8.11495	5.86669	6.1747	8.67574
FBgn0262562	CG43102	0	0.0393126	0.0675019	0.486655	0.592153	0.78176	0.549232
FBgn0262563	CG43103	3.47536	4.57818	15.8499	0.916134	1.61358	1.75476	0.610529
FBgn0262564	CR43104	0	0	0	0.0384777	0	0	0
FBgn0262565	CR43105	0	0.275988	0.107852	0.158555	0.0466449	0.386476	1.40886
FBgn0262566	CG43106	0	0.0793163	0	0.0455673	0	0	0
FBgn0262567	CG43107	32.2481	27.4148	35.1315	8.70935	7.25874	8.36251	6.39133
FBgn0262568	CG43108	0	0	0	0	0	0	0
FBgn0262569	CG43109	0.750247	0.859506	1.00765	0	0	0	0
FBgn0262570	CG43110	0.121616	0.573057	2.36947	2.74334	3.93771	5.63645	4.63532
FBgn0262571	CG43111	0	0	0	0	0.160569	0	0
FBgn0262572	CG43112	0	0	0	0	0	0	0
FBgn0262574	CG43114	0	0	0	0	0	0	0
FBgn0262575	CG43115	0	0	0	0	0.0577169	0	0
FBgn0262576	CG43116	0	0.0793163	0	0.136702	0.120648	0.0833023	0.194348
FBgn0262577	CG43117	86.1576	49.5931	35.5619	53.6633	77.389	74.0827	42.4723
FBgn0262579	Ect4	4.82365	3.96529	3.874	1.25301	1.95189	1.61331	1.37524
FBgn0262580	CG43120	5.34586	8.90352	18.1611	10.171	11.847	8.99963	17.6233
FBgn0262581	CG43121	0	0.37031	1.08534	0	1.03268	1.75014	3.1758
FBgn0262582	cic	17.7251	27.7739	26.9637	17.5597	16.5993	13.5498	17.1563
FBgn0262583	CG43123	0	0	0.164074	0	0	0	0.0428656
FBgn0262587	CG43124	0.0828097	0	0	0	0	0	0
FBgn0262588	CG43125	0	0	0.112588	0	0	0	0
FBgn0262592	CG43127	0	0.114018	0	0	0	0	0
FBgn0262593	Shab	0.0528301	0.252069	0.13801	2.38523	3.74321	4.28003	3.32426
FBgn0262594	CheA46a	0	0.167563	0	0	0	0	0
FBgn0262595	CheA56a	0.427008	0	0	0	0.082679	0.171259	0
FBgn0262598	mtsh	0.367081	0.37299	0.429975	0.663775	0.678879	0.484254	1.58507
FBgn0262599	CG43129	9.72E-219	0.214075	0.36655	0.27771	0.201349	0.651862	0.265092
FBgn0262601	SmB	55.6758	53.6824	59.5513	59.6363	41.1207	50.6209	45.6728
FBgn0262604	CR43130	0	1.4955	0.87663	0	0.379133	0.392664	0.458052
FBgn0262605	CG43131	0.588497	0.898934	1.05387	0.51644	0.227894	0.354041	0
FBgn0262606	CR43132	0	0	0	0	0	0	0
FBgn0262607	CG43133	0	0.164043	0.384635	0	0.0831752	0.0861436	0
FBgn0262608	CG43134	0	0	0	0.945737	0	0.720262	0.33605
FBgn0262609	CG43135	0	0	0	0	0	0	0
FBgn0262610	CG43136	0	0	0	0	0	0.0578495	0
FBgn0262611	CG43137	0	0	0	0	0	0	0
FBgn0262612	CG43138	0.167284	0	0	0	0	0	0
FBgn0262613	CG43139	0	0	0.487701	0	0	0	0
FBgn0262614	pyd	21.3007	38.049	32.2392	23.6336	18.643	16.1478	23.5486
FBgn0262616	CR43142	0	0	0	0	0	0	0
FBgn0262617	CG43143	39.2523	41.0494	37.1434	34.5703	33.3831	28.6975	25.7836
FBgn0262619	DNA-ligI	7.67599	6.37609	5.47035	10.999	8.40979	9.26392	8.9193
FBgn0262620	CR43144	28.7534	36.625	55.8871	31.4958	30.98	25.6027	51.1975
FBgn0262621	CG43145	0	0	0	0	0	0	0
FBgn0262622	CR43146	9.74448	7.66111	5.47439	1.63471	1.47972	1.14937	1.74304
FBgn0262623	CG43147	0	1.82782	0	0.524793	0.926811	0	0
FBgn0262624	Tmhs	65.3289	108.59	98.1121	168.135	160.737	141.416	132.345
FBgn0262631	CR43148	1.86565	1.65887	3.52114	1.29995	1.15163	0.898195	0.69329
FBgn0262636	Lin29	0.219283	0.192103	0.143197	0.709187	0.680971	0.507903	0.610595
FBgn0262647	Nup160	4.19414	4.15849	2.9674	5.48719	4.79835	4.65041	5.47101
FBgn0262656	dm	473.803	493.768	517.266	138.397	171.58	115.66	154.461
FBgn0262679	CG43149	0.924172	0	0	0.421103	0.454237	0.342144	0.24945
FBgn0262680	CR43150	5.05E-05	0	3.15E-07	9.53E-09	0.108469	9.06E-08	0.130534
FBgn0262681	CR43151	0.512088	0.586664	0.68778	0.33704	0.297458	0.616147	0.179688
FBgn0262682	CR43152	0	0	0	0.0597945	0.0527722	0	0.0637571
FBgn0262683	CG43153	0	0	0	0	0	0.055075	0
FBgn0262685	CG43155	0.0614057	0.140697	0.0412367	0.0404152	0.0535033	0.0369418	0.0430936
FBgn0262686	CG43156	0.385217	0	1.03476	0.253537	0.223762	0.231748	0.270339
FBgn0262687	CR43157	0.237057	0.271577	0.476924	0.624087	1.51503	2.13919	0.831811
FBgn0262688	CR43158	0	0	0	0	0.194341	0.402554	0
FBgn0262689	CR43159	1.18405	1.42832	1.66617	1.14751	1.08973	1.06602	0.845189
FBgn0262690	CR43160	0	0	0	0.024399	0.0215336	0	0
FBgn0262699	rap	23.8722	28.6198	24.3238	22.0713	18.4656	15.6541	17.2071
FBgn0262714	Sap130	11.8068	13.3684	10.6054	20.5491	16.7307	21.7481	15.5513
FBgn0262716	Arp3	192.439	231.52	215.392	114.98	109.503	97.6758	121.732
FBgn0262717	Skeletor	0.0381377	0	0.0132772	0	0.0443062	0.0229437	0.0267148
FBgn0262719	CG43163	0.0746525	0.0570141	0.0250608	0.0450391	0.0686428	0.0449111	0.0261931
FBgn0262720	CG43164	0	0	0	0.0696297	0.0768156	0.159226	0
FBgn0262721	CG43165	0	0	0	0	0	0	0
FBgn0262722	CR43166	0	0	1.23693	1.21229	0	0.554053	1.29263
FBgn0262728	Pal2	4.1648	15.1946	14.0381	83.441	139.749	186.573	85.0399
FBgn0262730	CG14446	10.2091	11.8762	14.2301	14.4437	11.9491	11.4844	14.1876
FBgn0262731	pncr013:4	40.4379	70.9418	90.6648	55.6785	46.6086	45.0268	76.9887
FBgn0262732	mbf1	154.604	95.8886	114.558	60.7736	53.0282	61.661	47.7168
FBgn0262733	Src64B	19.5019	22.1629	20.8286	62.8161	61.1817	58.4183	66.4082
FBgn0262734	Rbp2	152.518	151.054	152.679	148.947	161.2	162.24	138.635
FBgn0262735	Imp	52.6192	44.9193	35.9359	52.7354	43.557	39.5565	28.4286
FBgn0262736	Vha16-1	377.485	399.346	405.409	289.35	413.484	308.86	383.707
FBgn0262737	mub	9.73059	13.4387	13.9263	27.4959	27.7993	18.6735	30.1062
FBgn0262738	norpA	7.44581	4.03075	4.6051	9.32161	12.2305	11.7647	8.40597
FBgn0262739	AGO1	110.175	88.5194	89.5539	84.571	82.1336	76.2828	66.2307
FBgn0262740	Evi5	15.6222	13.4448	16.6382	10.7299	11.5653	11.263	10.5219
FBgn0262741	MRE23	7.89564	8.0866	7.26955	4.1867	4.08937	3.43524	2.81294
FBgn0262742	Fas1	0.290148	0.176016	0.347857	0.123542	0.113854	0.297173	0.17485
FBgn0262743	Fs(2)Ket	60.5681	59.1345	53.6398	86.9891	73.3718	70.5886	70.3468
FBgn0262782	Mdh1	173.61	192.116	229.222	138.184	152.239	156.224	151.719
FBgn0262786	CG43167	0	0	0	0.0836954	0	0	0
FBgn0262787	CG43168	0	0.0628199	0	0.0360901	0	0.0329884	0
FBgn0262788	CG43169	0.229109	0	0.615427	0.301584	0.266166	0	0
FBgn0262789	CR43170	0	0	0	0.0968589	0.0854837	0	0
FBgn0262791	CG43172	0	0	0	0	0	0	0
FBgn0262794	CG43175	10.8425	1.32737	3.16084	0.733707	0.935336	0.372585	0.0869255
FBgn0262795	CR43176	0	0	0	0	0	0	0
FBgn0262801	twr	227.077	204.992	179.723	295.658	307.487	370.487	288.967
FBgn0262806	CR43177	0	0	0	0	0.78877	0	0
FBgn0262807	CG43178	0	0	0	0	0	0	0
FBgn0262808	CG43179	0.677207	0.664996	0.779614	0.254694	0.224783	0.232805	0.20368
FBgn0262810	CG43181	0	0	0	0	0	0	0
FBgn0262811	CG43182	0	0	0	0	0	0	0
FBgn0262812	CG43183	0	0	0	0	0	0	0
FBgn0262813	CG43184	0	0	0	0	0	0	0
FBgn0262814	CG43185	0.887856	1.01517	1.70796	0	0.757167	0.448046	0.497497
FBgn0262815	CR43186	0	0.141902	0	0.163046	0	0.298067	1.47773
FBgn0262816	CG43187	72.2313	89.7339	60.4701	44.9813	39.9634	37.9036	27.4297
FBgn0262817	CG43188	0	0.0930924	0	0	0.0472009	0	0
FBgn0262818	CG43189	0	0	0	0	0	0	0
FBgn0262819	CG43190	0	0	0	0	0	1.38E-05	1.35E-05
FBgn0262820	CG43191	14.7003	33.7161	48.8499	63.8914	60.6508	64.3682	65.6155
FBgn0262821	CG43192	0	0.151329	0.177412	0	0	0.238401	0.0927003
FBgn0262822	CR43193	0	0	0	0	0.0421739	0	0
FBgn0262823	CG43194	0.556429	1.23E-05	0.233659	0.253777	0.0938707	0.0814433	3.37E-06
FBgn0262824	CG43195	0	0.294532	0.389306	0.286152	0.0365603	0.0871854	0.203419
FBgn0262825	CR43196	3.41607	1.79371	2.48521	1.21785	1.65358	1.37008	0.899003
FBgn0262827	CG43198	0	0	0	0	0	0	0
FBgn0262828	CR43199	0	0.0785185	0.0921529	0.0205514	0.0398112	0	0
FBgn0262838	CG43202	0	0	0	0	0	0	0
FBgn0262839	CG43203	0	0	0	0	0.0967072	0	0
FBgn0262840	CG43204	9.81E-09	0.259875	0	0.0815684	0.142361	1.94E-08	0.160896
FBgn0262842	CG43206	0	0	0	0	0.4944	0.640055	0
FBgn0262843	CG43207	0.77197	0.884392	0.777618	5.3349	9.08042	14.8614	6.90739
FBgn0262844	CG43208	0	0.344492	0	0.791645	0.524005	0	0
FBgn0262845	CG43209	0	0	0	0.193126	0.68178	0.706112	0.617773
FBgn0262846	CG43210	0.381952	0.466887	0.627637	0.20802	0.680375	0.000633557	0.0953344
FBgn0262847	CR43211	0	0	0	0	0	0	0
FBgn0262848	CR43212	13.1926	9.92716	11.769	2.43506	2.12081	2.81152	2.6306
FBgn0262849	CR43213	0	0	0	0	0	0	0
FBgn0262850	CR43214	0	0	0	0	0	0	0
FBgn0262851	CR43215	0	0	0	0	0	0	0
FBgn0262852	CR43216	0	0	0	0	0	0	0
FBgn0262853	CR43217	0	0	0	0	0	0	0
FBgn0262854	CG43218	533.787	227.894	281.364	13.9734	9.81911	4.9637	3.46005
FBgn0262855	CG43219	0	0	0	0	0	0	0
FBgn0262856	CG43220	0	0	0	0	0	0	0
FBgn0262857	CG43221	0	0	0	0	0	0	0
FBgn0262858	CG43222	4.23283	2.9068	1.58908	2.52469	2.02471	1.74088	2.09045
FBgn0262866	S6kII	3.90936	3.00831	2.99138	2.91963	3.1897	2.94322	2.24991
FBgn0262867	Ptr	0.312935	0.148347	0.10145	0.0639191	0.0752169	0.0973767	0.0984466
FBgn0262869	Gfrl	0.00785861	0.0470976	0.105628	0.260159	0.514076	0.550684	0.432337
FBgn0262870	axo	0.0279877	0.0402732	0.325772	0.00942993	0.0941965	0.0889376	0.148096
FBgn0262871	lute	4.90203	6.38777	6.71974	9.07535	9.10054	9.30436	10.7632
FBgn0262872	milt	20.6756	23.8317	21.6694	23.5583	21.2034	20.2635	23.2977
FBgn0262873	Diedel2	0	0	0	0	0	0.16836	0
FBgn0262874	CG43229	0	0	0	0.347096	0.150342	0.513989	0.399708
FBgn0262875	CG43230	0.161418	0	0	0	0	0	0
FBgn0262876	CG43231	0	0.168688	0	0	0	0	0
FBgn0262877	CG43232	1.73268	1.32856	0.383709	1.90815	2.66795	2.32198	1.60568
FBgn0262878	CG43233	0	0	0	0	0	0	0
FBgn0262879	CR43234	0	0	0	0	0	0	0
FBgn0262880	CG43235	3.69208	1.90626	2.99839	1.13539	0.794209	0.307956	0.377296
FBgn0262881	CG43236	7.10594	0	0	0.668128	0	0	0
FBgn0262882	CG43237	0	0	0	0	0	0	0
FBgn0262883	CR43238	0	0	0.457372	0	0.0989042	0	0
FBgn0262885	CR43240	0	0	0	0	0	0	0
FBgn0262886	CR43241	41.0168	89.903	98.9287	69.2947	58.1415	60.2918	66.3256
FBgn0262887	CR43242	3.02895	2.72648	2.5426	2.27835	3.07901	3.35159	2.4673
FBgn0262888	CR43243	0.242041	2.81E-59	3.23E-55	0.0628991	0.0558061	0.0560152	0.0681409
FBgn0262889	CG43244	0	0	0	0	0.243938	0.126322	0.589431
FBgn0262890	CG43245	0.208029	0.309819	0.0726352	0.142393	0.0628333	0.0600434	0.0379539
FBgn0262891	CG43246	0	0	0	0	0.0728949	0	0
FBgn0262892	CR43247	0	0	0.180408	0	0.0780246	0.0808091	0
FBgn0262893	CG43248	1.44055	0.165031	2.12826	0.284435	0.667088	1.03996	0.40438
FBgn0262894	CG43249	0	0	0	0	0	0	0
FBgn0262895	CR43250	0.355111	0	0	0	0.412548	0	0
FBgn0262896	CG43251	0.861628	0	0	0	0	0	0
FBgn0262897	CR43252	0	0	0	0	0	0	0
FBgn0262898	CR43253	0.230806	0	0	0.708909	0.938482	0.601699	0.431937
FBgn0262899	CG43254	0	0	0	0	0	0	0
FBgn0262900	CG43255	0	0	0	0	0	0	0
FBgn0262901	CR43256	1.16666	4.66548	10.5767	10.3347	12.3433	13.149	5.50841
FBgn0262902	CR43257	3.19532	3.47706	2.40373	0.766827	0.539457	0.876648	0.0666173
FBgn0262903	CR43258	0	0	0	0	0.0332262	0	0.0490827
FBgn0262904	CR43259	0.0401259	0	0.0538927	0	0.23308	0.0241399	0
FBgn0262905	CR43260	0	0	0	0	0.0926249	0	0
FBgn0262937	Rabex-5	31.4938	11.9426	11.1298	7.64434	6.26011	7.84918	6.14026
FBgn0262943	CR43262	0	0	0	0	0	0	0
FBgn0262944	CR43263	0.0764425	0.0875749	0	0	0.0444033	0	0.107292
FBgn0262945	CR43264	32.2051	9.22379	115.535	12.5505	16.2456	23.7085	33.3068
FBgn0262948	CG43267	0	0	0	0	0	0	0
FBgn0262951	CR43270	0.670596	0.489251	0.822127	0.0749535	0.140571	0.0856397	0.139861
FBgn0262952	mt:ND4	0	0	0	0	0	0	0
FBgn0262954	Rpb12	293.208	298.086	391.171	325.936	291.266	342.564	332.396
FBgn0262955	RpII140	21.6168	15.2139	11.7296	22.201	18.1622	20.6582	12.9271
FBgn0262960	CG43271	0	0	0.451003	0	0.195054	0	0
FBgn0262961	CG43272	0	0	0	0	0	0	0
FBgn0262962	CG43273	8.91721	17.3358	20.5467	22.5297	18.4386	20.5882	22.9584
FBgn0262963	CR43274	0	0.175638	0.20591	0	0	0	0
FBgn0262964	CR43275	0.083828	0	0	0.165519	0.194773	0.554742	0.529462
FBgn0262965	CR43276	0.192992	0	0	0	0.448416	0.232209	0.135439
FBgn0262966	CG43277	0	0	0	0	0.267447	0.138496	0
FBgn0262967	CR43278	0	0.127101	0.223517	0	0.0644443	0.0667441	0
FBgn0262968	CR43279	0	0	0	0	0	0	0
FBgn0262969	CR43280	0	0.119557	0	0	0.0631629	0	0
FBgn0262970	CR43281	6.54E-08	3.17E-08	8.57E-09	8.82E-07	5.97E-07	2.72E-07	1.56E-07
FBgn0262971	CR43282	0	0	0	0	0.140479	0	0
FBgn0262972	CR43283	0.0104506	0.0598628	0.280606	0.0619044	0.115338	0.033892	0.0219948
FBgn0262974	CR43285	0	0.156978	0.368068	0.270552	1.03471	0	0
FBgn0262975	cnc	249.686	206.552	272.142	122.709	130.459	128.829	142.276
FBgn0262976	lawc	50.4148	37.1279	46.5139	27.723	29.7759	27.2749	24.8468
FBgn0262979	CR43287	1.76307	2.12614	2.36796	1.46576	1.50923	1.45144	0.520967
FBgn0262980	CG43288	0.352587	0	1.42067	0	0.409616	0	0.24744
FBgn0262981	CR43289	0	0	0	0	0	0	0
FBgn0262982	CG43290	0	0	0	0	0	0	0
FBgn0262983	CG43291	0	0	0	0.0165108	0.0786889	0	0
FBgn0262984	CG43292	0	0	0	0	0	0	0
FBgn0262985	CG43293	0.437465	0.898929	1.73519	1.78139	0.793768	0.526339	0.550661
FBgn0262986	CG43294	0	0	1.71471	0	0.153452	0.238395	0.740933
FBgn0262987	CG43295	8.05365	7.75027	13.1965	4.98261	5.80089	6.10482	9.04308
FBgn0262988	CG43296	0	0	0	0	0	0	0
FBgn0262989	CR43297	0	0	0	0	0	0.0450498	0
FBgn0262990	CR43298	0	0	0	0	0	0	0
FBgn0262991	CR43299	0.0493262	0.0479928	0.450116	0	0.0608346	0.0126011	0
FBgn0262992	CR43300	1.24114	0	2.91718	2.24641	4.68612	2.42668	1.95977
FBgn0262993	CR43301	1.1652	2.59743	2.95396	1.68879	1.84536	2.33819	2.43199
FBgn0262994	CR43302	0	0	0	0	0	0	0.321
FBgn0262995	CR43303	0	0	0	0	0.113481	0	0
FBgn0262996	CR43304	0	0	0	0	0	0	0
FBgn0262998	CR43306	0	0	0.310177	0.151999	0.134148	0.138936	0
FBgn0262999	CG43307	0	0	0	0	0	0	0
FBgn0263000	CG43308	0	0	0	0	0.100623	0.104214	0
FBgn0263001	CR43309	0.0671867	0.0769712	0.270713	0.0442201	0.390269	0.121259	0.0471506
FBgn0263002	CR43310	0	4.10E-121	0	0.248653	0	1.39E-81	0
FBgn0263004	CG43312	0	0	0	0	0	0	0
FBgn0263005	CG43313	8.29379	6.74046	10.0465	6.75957	6.8205	6.33635	5.91743
FBgn0263006	Ca-P60A	41.6379	37.7466	33.2649	42.4905	42.9176	48.9719	48.7867
FBgn0263018	snRNA:U4atac:82E	0	16.1917	18.9825	3.10072	2.73657	5.66847	0
FBgn0263019	CR43314	0.222491	0.811218	4.22521	0.322636	4.33029	1.5545	1.55331
FBgn0263020	CG43315	0	0	0	0.0953664	0	0	0
FBgn0263021	CG43316	0	0	0.522118	0	0.225811	0	0
FBgn0263022	CG43317	0	0.333727	0.0978119	0	0.0423026	0	0.0511082
FBgn0263023	CG43318	0	0.133255	0	0	0.0675646	0	0
FBgn0263024	CG43319	3.7583	0	1.68258	1.64906	0.727698	3.01467	1.75835
FBgn0263025	CG43320	7.54089	6.97899	6.88687	4.58648	3.84301	5.16946	3.84461
FBgn0263026	CG43321	0.142762	0	0	0	0	0.0858859	0
FBgn0263027	CG43322	0.139608	0.208198	0.24089	0.856829	0.599921	0.711784	0.705469
FBgn0263029	CG43324	35.1964	34.7359	32.3878	33.2597	38.1083	43.5752	29.7399
FBgn0263030	CG43325	0	0	0.115013	0	0	0	0
FBgn0263031	CG43326	0.560832	0.428337	0.251075	0.12304	0.818788	1.12466	0.262388
FBgn0263032	CG43327	2.54E-148	5.85E-82	0	0.0238252	0	0	0
FBgn0263033	CG43328	0.0716237	0.0820543	0	0	0	0	0
FBgn0263034	CG43329	0	0	0	0	0	0	0
FBgn0263035	CG43330	0	0	0	0	0.079822	0	0
FBgn0263036	CG43331	0	0	0	0	0	0	0.0519002
FBgn0263037	CG43332	0	0.0601673	0.0352688	0	0.0457601	0.0157977	0
FBgn0263038	CG43333	0	0.0133138	0.0312171	0.0076488	0.0202516	0	0
FBgn0263039	CR43334	17.9216	15.7911	20.1021	5.37333	6.43275	5.92844	5.64623
FBgn0263040	CG43335	0	0	0	0	0	0	0
FBgn0263041	CG43336	0.15095	0	0	0.844481	0.832988	1.13515	0.423739
FBgn0263042	CG43337	0.0383679	0	0.0515315	0.050505	0.0222868	0	0.053852
FBgn0263046	CG43341	4.10908	9.28327	8.9804	17.463	13.0888	15.8205	10.8232
FBgn0263047	CG43342	3.14029	1.19052	1.08551	3.10897	3.38441	3.30287	3.45943
FBgn0263048	CG43343	2.10401	1.47327	1.17337	1.96156	1.41434	1.70151	1.64272
FBgn0263049	let-7-C	1.50086	1.69864	1.77005	2.07681	1.89392	1.47394	1.40459
FBgn0263050	CG43345	1.88237	1.25928	1.31637	2.25874	2.86528	2.84516	1.68406
FBgn0263051	CG43346	32.9615	27.9719	37.4709	25.9813	23.8095	25.3324	22.3075
FBgn0263072	CG43347	0.0294775	0.0112568	0.0791817	0.303951	0.363015	0.408453	0.372363
FBgn0263076	Klp54D	0	0	0	0.0145998	0.0780718	0.0533801	0.0311346
FBgn0263077	CG43340	1.80782	2.84278	3.58188	6.36063	7.60042	6.72441	6.3324
FBgn0263078	CG43339	0	0	0	0	0	0	0
FBgn0263079	CG43338	0.050312	0.0451121	0.0264387	0.0291662	6.30E-07	4.31E-07	8.61E-07
FBgn0263080	CG43348	25.1833	120.27	146.264	26.1272	68.9752	178.111	272.552
FBgn0263081	CG43349	205.396	558.504	1262.69	151.437	735.084	621.222	1478.55
FBgn0263082	CG43350	0	0	0	0	0	0	0
FBgn0263083	CG43351	0.959623	0	2.57772	0	0	0	2.69379
FBgn0263084	HP1Lcsd	0	0	0	0	0	0	0
FBgn0263085	CR43353	0	0	0	0	0	0	0
FBgn0263086	CG43354	0	0	0	0	0	0	0
FBgn0263087	CG43355	0	0.180052	2.41E-07	1.18E-07	0	1.08E-07	0
FBgn0263088	CR43356	0	0.188345	0.220807	0	0	0	0
FBgn0263089	CR43357	0.12451	0.427928	1.00337	0.246326	0.506271	0.224716	0.0873791
FBgn0263090	CR43358	0	0	0	0	0	0	0
FBgn0263091	CR43359	0	0	0	0	0	0	0
FBgn0263092	CR43360	0	0	0	0	0	0	0
FBgn0263093	CR43361	3.46095	2.47977	0.973668	1.20375	0.995683	1.43634	2.07043
FBgn0263094	CG43362	0	0	0	0	0	0	0
FBgn0263095	CR43363	0	0	0	0	0	0.0946652	0
FBgn0263096	CR43364	0	0	0	0	0	0	0
FBgn0263102	psq	20.0424	23.5826	27.3107	25.6517	27.3142	25.6499	22.8151
FBgn0263106	DnaJ-1	227.81	986.101	939.482	227.326	311.358	278.91	228.117
FBgn0263107	bft	0	0	0	0	0	0	0
FBgn0263108	BtbVII	22.6688	20.3865	20.6662	22.9442	20.6081	21.1407	18.5022
FBgn0263109	CG43366	0.0127182	0.0145704	0	0.0209268	0.0110815	0.0153026	0.0357017
FBgn0263110	CG43367	2.81425	2.76811	2.82072	2.87288	3.4739	3.38495	2.82293
FBgn0263111	cac	0.564305	0.909526	2.19414	5.46358	5.25801	6.85552	6.41736
FBgn0263112	Mitf	40.9783	39.8421	41.8335	20.4024	23.4583	20.1097	24.7649
FBgn0263113	CG43370	0.632967	0.340867	0.401137	1.88073	1.36945	1.84239	1.01195
FBgn0263114	CG43371	0.267142	0.765117	0.358796	0.439561	0.310351	0.321427	0.374953
FBgn0263116	5-HT1B	0.104496	0.119714	0.0231187	0.00859538	0.0531114	0.0785819	0.0641669
FBgn0263117	CG34377	0	0.0112948	0	0	0.0114549	0	0
FBgn0263118	tx	0.231288	0.0378526	0.203636	0.043493	0.025163	0.317734	0
FBgn0263120	Acsl	45.3957	54.0786	53.2851	36.0098	49.1979	35.2731	37.3106
FBgn0263121	Prosalpha1	0	0	0	0	0	0	0
FBgn0263130	CR43372	0.0305066	0	0	0	0	0	0
FBgn0263131	CG43373	0.0244795	0.0274729	0.289927	0.0364105	0.14213	0.0950892	0.0221848
FBgn0263132	Cht6	0.0962279	0.0812826	0.164945	0.752847	0.68219	0.541903	0.611853
FBgn0263133	ico	8.26088	9.45243	7.02627	3.79048	4.02186	3.22597	5.1056
FBgn0263143	vret	4.28558	2.25412	1.74939	3.51184	3.82559	4.07821	3.88307
FBgn0263144	bin3	10.0013	9.42687	9.72722	10.3854	10.7138	11.1821	8.28086
FBgn0263197	Patronin	35.3731	34.0205	30.2259	22.9034	18.2482	16.8327	17.9527
FBgn0263198	Acn	45.9824	34.5724	27.3104	40.1935	40.0882	38.0246	35.1692
FBgn0263199	Galk	14.6118	11.4088	14.1796	29.9783	49.3669	46.7929	33.2942
FBgn0263200	Galt	19.7797	24.6306	28.4239	27.4886	29.3643	32.0319	29.5727
FBgn0263201	scaRNA:MeU1b-A234	0	0	0	0	0	0	0
FBgn0263206	CG43376	0.482543	0	0	0.317594	0	0.290299	0.338641
FBgn0263207	CR43377	0	0	0	0	0	0	0
FBgn0263208	CR43378	0	0	0	0	0	0	0
FBgn0263209	CR43379	0	0	0	0	0	0	0
FBgn0263210	CR43380	0	0	0	0	0	0	0
FBgn0263211	CR43381	0	0	0	0	0	0	0
FBgn0263212	CR43382	0	0	0	0	0.775969	0	0
FBgn0263213	CR43383	0	0	0	0	0	0	0
FBgn0263214	CR43384	0	0	0	0	0	0	0
FBgn0263215	CR43385	0	0	0	0	0	0	0
FBgn0263216	CG43386	0.0938877	0.107562	1.13491	0	0.0545373	0.187775	0
FBgn0263217	CR43387	0.221671	0	0	0	0	0	0
FBgn0263219	Dscam4	7.03595	5.1225	5.49921	2.48561	2.28145	2.12068	1.94671
FBgn0263220	Hk	1.06284	1.81011	1.81653	0.820552	1.07996	1.65218	0.687341
FBgn0263231	bel	33.6541	22.1077	18.932	25.3238	23.4589	21.0998	19.8103
FBgn0263232	Nxf3	0.539056	0.508843	0.596388	0.813493	0.709024	0.476878	0.278302
FBgn0263233	robls54B	0.25334	0	0.181799	0.666964	0.735794	1.5186	1.24454
FBgn0263234	Phae1	2.5034	14.8705	205.757	1.66328	14.3684	17.7364	78.3342
FBgn0263235	Phae2	1.75891	34.4163	200.901	0.277836	1.68218	7.90247	47.9856
FBgn0263236	SP1029	0.0624551	0.0548479	0.45011	0.271709	0.363931	0.944139	0.241415
FBgn0263237	Cdk7	11.0811	8.41914	6.82132	7.77435	5.25216	7.15249	5.64338
FBgn0263239	dar1	4.71701	2.40542	2.60754	0.463794	0.409326	0.320114	0.0706471
FBgn0263240	Coop	22.6473	12.0656	10.6355	10.3975	8.32492	9.88505	6.08512
FBgn0263241	Mocs1	27.2403	20.8764	22.2463	26.4842	24.0565	24.8644	14.9023
FBgn0263246	CG43389	0.066717	0.0764331	0	0.043911	0.0775081	0	0
FBgn0263247	CG43390	0	0	0	0	0	0	0
FBgn0263248	CG43391	0	0	6.09727	0	0	0	0
FBgn0263249	CG43392	0	0	0	0	0	0	0
FBgn0263250	CG43393	0	0	0	0.0337624	0	0	0
FBgn0263251	vnc	134.807	101.362	92.8143	72.2174	70.2286	78.4338	70.0722
FBgn0263256	CG43394	0.22432	0.232761	0.365733	0.360556	0.365	0.654364	0.33051
FBgn0263257	Cngl	0.0581223	0.0784131	0.151708	0.0449736	0.209409	0.0424609	0.0252309
FBgn0263258	chas	0.120656	0.138199	0.0857428	0.175453	0.272453	0.141137	0.17213
FBgn0263260	sel	26.3444	19.9847	23.0307	20.2679	31.2258	28.4137	27.7737
FBgn0263270	CG43396	0	0.44657	0	0.0855185	0.301901	0	0
FBgn0263271	CG43397	0	0	0	0	0	0	0
FBgn0263278	Fic	5.52466	5.24239	4.64694	5.12367	4.73264	5.03583	6.22689
FBgn0263289	scrib	13.56	20.0247	19.5284	25.7043	30.6897	28.729	24.9879
